,tweets,tweet_long,id,created_date,source,likes,RTs,language,place,user_id,user_name,user_description,followers,followings,user_lists_member,user_total_favourites_count,user_statuses_count,user_created_account,user_location,user_lang
96,"Las jóvenes, grandes protagonistas de la manifestación del #8M en #Santander #Cantabria https://t.co/RWGIyf8m0O",111,1104079416035065856,2019-03-08 18:00:20,Twitter for Android,0,0,es,,2318700686,Directos_DM,Sigue todos los directos relacionados con la actualidad de Cantabria con @dmontanes,1459,96,15,168,4970,2014-01-30 11:04:05,Cantabria,es
0,"#8M #DíaInternacionalDeLaMujer

La encuesta de flujos migratorios nos permite saber no solo cuántas mujeres migrant… https://t.co/cIIv9CiGM1",140,1104079586793381889,2019-03-08 18:01:00,TweetDeck,0,0,es,,2528002123,OIM Centroamérica y Norteamérica,OIM – Organismo de las Naciones Unidas para la Migración. Cuenta para Centroamérica y Norteamérica. Tweets sobre el Caribe: @IOM_Caribbean,3438,1141,59,2315,5488,2014-05-27 18:12:13,"Centro, Norte América, Caribe",en
1,"RT @Don_Juanelo: Saludaría a las #Mujeres por el #8M #DiaDeLaMujer, pero la última vez que lo intenté me fue bastante mal, así que ustedes…",139,1104079586290290690,2019-03-08 18:01:00,Twitter for Android,0,8,es,,198583914,Carola Pulgar,"Vegana por conciencia, soy una loca que circula por la vida Feliz. Vive y deja vivir. La libertad es un derecho con obligaciones.",237,496,4,993,2937,2010-10-04 18:04:00,Chile,es
2,RT @eldiarioes: Albert Rivera realiza un acto por el #8M rodeado por mujeres en el que solo habla él https://t.co/vB18XlB1be https://t.co/H…,140,1104079586181165056,2019-03-08 18:01:00,Twitter for iPhone,0,1936,es,,545192138,Victor Manchon Pinto,Ahora no,62,121,0,11087,11848,2012-04-04 15:01:36,"Murcia, España",es
3,"RT @vivelabici: Este #8M compartimos esta entrevista a una mujer mecánica de bicicletas, le preguntamos sobre sus inicios en el pedal, sus…",139,1104079585648525317,2019-03-08 18:01:00,Twitter for Android,0,1,es,,3028259601,Medición Transportes,"Iniciativa ciudadana de @vivelabici, desde el año 2008 organizamos las Mediciones de Eficiencia en Modos de Transportes MEMT",1010,1072,8,1907,2341,2015-02-10 15:41:06,"Santiago, Chile",es
4,"RT @CentroMemoriaH: #DíaDeLaMujer | El hijo de Luz Marina Bernal fue asesinado y presentado como guerrillero, pero esa tragedia no la detuv…",140,1104079585644285952,2019-03-08 18:01:00,Twitter for iPhone,0,235,es,,860723078,Mónik 💐,"“Un pueblo que elige corruptos no es víctima, es cómplice"". #NoALasArmas",6217,692,31,23774,38290,2012-10-04 02:27:31,"Colombia, tierra querida",es
5,"#8M: cómo se vive el #ParoInternacionalDeMujeres, lesbianas, travestis y trans en #Latinoamérica 🌎.

👉… https://t.co/j9Wf45wYEY",127,1104079585602404354,2019-03-08 18:01:00,Twitter Web Client,0,0,es,,1953162006,#AFK2019 📻,Programa radial. Viernes de 18 a 21 hs. Otra voz para hacer frente a la desinformación. Conducción: @RGaleani y @JoseFNazara. 🎙️,5459,2373,13,6563,8256,2013-10-11 03:22:00,Argentina,es
6,"RT @SENER_mx: #8M 👧🏻👱🏻‍♀👩🏻👵🏻 
El @GobiernoMX reconoce la labor que realizan las mujeres a favor de un mejor país para las futuras generacio…",140,1104079585552023554,2019-03-08 18:01:00,Twitter Web Client,0,11,es,,2879920452,Comunidad Alumbrado,Cuenta de @Conuee_mx dirigida a propiciar el uso eficiente de la energía en alumbrado público municipal,2576,321,25,2199,5643,2014-10-27 19:49:25,,es
7,"Aprovechamos el #DiaDeLaMujer para informar y compartir una lista de teléfonos útiles para tener en cuenta
#8M https://t.co/bOkSJ0TI7N",134,1104079584834867203,2019-03-08 18:01:00,TweetDeck,0,0,es,,141635114,Vía Buenos Aires,"Ex-La Razón. Noticias y entretenimiento del subte a la web. Ya te acompañamos en el viaje, ahora también en tu dispositivo móvil. Sumate a la comunidad online.",10584,1154,426,1775,97434,2010-05-08 16:04:02,Argentina,es
8,"RT @GenerosPagina12: Hoy @pagina12 salió firmado sólo por mujeres. Es la primera vez que pasa en un diario de tirada nacional. 
Además, por…",140,1104079584037879808,2019-03-08 18:01:00,Twitter for Android,0,23,es,,1100986844844617730,LadyLazarus,Entrar a Twitter es el primer paso hacia el fracaso,13,74,0,73,15,2019-02-28 05:11:33,Argentina,es
9,"RT @dalesmm: Hoy me llamaron desde las 6am para que opine del dólar, de coyuntura y política. Hoy quieren visibilizar que hay mujeres econo…",140,1104079583350063110,2019-03-08 18:01:00,Twitter Web App,0,377,es,,2297037745,Pablo,Del lado correcto,960,1098,1,4741,9571,2014-01-18 01:15:22,"Lanús , Argentina",es
10,Voy más y mejor maquillada a la manifestación del #8M que a mi graduación.,74,1104079583241007109,2019-03-08 18:01:00,Twitter Web Client,0,0,es,,447197752,Nymphetamine💙,♀️ Feminazgul. Hay quien dice que estudio Medicina...eso todavía está por ver.,42,63,1,20522,3237,2011-12-26 16:28:05,,es
11,"RT @DiarioSUR: #8M #DíadelaMujer  De los 8.310 médicos inscritos en el colegio de #Málaga, casi el 50 por ciento son mujeres, tiene los dat…",140,1104079582800551936,2019-03-08 18:01:00,Twitter for Android,0,5,es,,1660582020,Salvador A.J.,Dale a cada día la posibilidad de convertirse en el mejor día de tu vida.,59,28,7,46,5945,2013-08-10 17:38:54,,es
12,"RT @rvfradiopopular: Valparaiso, carabineros irrumpe con violenta represion contra quienes marchan por #8M #LaHuelgaFeministaVa https://t.c…",140,1104079582632837122,2019-03-08 18:00:59,Twitter Web App,0,9,es,,535929777,Absalón Opazo Moreno,"""La poesía es una actitud frente al mundo y sobre todo es un modo de ver el mundo, no un modo de hacer literatura"". Abelardo Castillo",881,1433,2,638,13477,2012-03-25 00:25:48,"Valparaíso, Chile",es
13,"RT @Absolutexe: ""La edad de los hombres termina, el tiempo del orco ha llegado"". 

#8M2019 #8marzo #8M día de la Merma. https://t.co/nJCxB3…",140,1104079582263676928,2019-03-08 18:00:59,Twitter for Android,0,155,es,,1189307305,Fgomgar,,160,44,0,3503,4286,2013-02-17 12:04:51,,es
14,"Lucha por los derechos #8M
Mar Tarrés, en una irónica campaña por el #DíaDeLaMujer https://t.co/6fLBrUj9Ql… https://t.co/li75Qxd1mF",131,1104079581588406272,2019-03-08 18:00:59,Hootsuite Inc.,0,0,es,,131263336,Cadena 3 Argentina,El portal de Cadena 3 Argentina te acerca todas las novedades de sus radios.,471083,1343,1211,18401,192706,2010-04-09 19:26:26,"Córdoba, Argentina",es
15,"RT @vicky_santoyo: Á(r)mate mujer, inicia la revolución 💜🔥 #8M @srtabebi https://t.co/z5EJCEq9sm",96,1104079581533876224,2019-03-08 18:00:59,Twitter for Android,0,334,es,,850448249408409600,Aysel04,,7,95,0,681,303,2017-04-07 20:40:38,,es
16,RT @UGTCyL: #8MYoParo #NiMásNiMenosIguales #UGTFeminista #8M La brecha salarial que afecta a 382.400 asalariadas en nuestra Comunidad es la…,140,1104079581450027018,2019-03-08 18:00:59,Twitter for iPhone,0,8,es,,1067774542700048385,marihernandez_60,"Jubilada
Disfrutando de la vida
Madre y abuela feliz",215,935,1,277,288,2018-11-28 13:37:44,,es
17,"RT @ilonqueen: Por mí y por todas mis compañeras 💕
#8M",54,1104079580904734720,2019-03-08 18:00:59,Twitter for Android,0,6,es,,533052680,Hola Soy Yosy  🐻🐻,"Soy una chica  que espera cumplir todo sus sueños y uno de esos es tener su propia pyme. vegan
#paltaLover  🥑  #Vegan 🐳 #Teamosos #REGRESAOSO #DABRIEL🐻❤",184,224,17,26416,24560,2012-03-22 11:25:20,alma viajera,es
18,RT @BanfieldTuitero: - 🇳🇬 Cada vez que me acuerdo me rio. Gracias a todo ese equipo por dejar a los pingüinos puteando a su equipo campeón…,139,1104079580665704449,2019-03-08 18:00:59,Twitter for Android,0,5,es,,186681439,Viva PERÓN y FALCIONI Carajo!,"Argentino, Peronista, Hincha de Banfield y Bilardista. Idealista de Maradona, Falcioni y Garrafa Sánchez.",1296,5000,6,4373,5630,2010-09-04 02:59:09,"Lomas de Zamora, Conurbano BA.",es
19,RT @CNSEinfo: Me cuestionas. Crees saber qué es lo mejor para mí. Pero yo sé lo que quiero. Sé tomar mis propias decisiones. Ser mujer no e…,140,1104079580497874944,2019-03-08 18:00:59,Twitter for iPhone,0,11,es,,266204343,Ixone,"Deaf, feminist, bookworm, globetrotter & a chai tea addict. Librarian & Data Scientist in process.",441,220,10,2050,3520,2011-03-14 21:11:52,Somewhere here,es
20,RT @chepitillo1: La Asociación de Mujeres Pico Rojo se reactiva hoy Día Internacional de la Mujer. Píntate el pico con labial rojo y compar…,140,1104079580422422529,2019-03-08 18:00:59,Twitter for iPhone,0,16,es,,959178719922401280,Indy la Vandalica 💙🇳🇮✊🏽,Mother of 4 👦🏽👧🏽👦🏽👧🏽 Happily married 💏 Nicaraguan 🇳🇮💙✊🏽 Always reading 📖📚 #heatnation🔥🏀 #nicaragualibre #sosnicaragua,206,346,2,2410,13945,2018-02-01 21:36:42,"Miami, FL",en
21,"RT @Kmagazinemx: #8M #DíaDeLaMujer #InternationalWomensDay

Te presentamos a Yu Kwan Sun la Mulan de Corea y esta es su historia 👉 https://…",140,1104079580325912576,2019-03-08 18:00:59,Twitter for Android,0,1,es,,757776348861509633,V,,1079,429,1,21797,65267,2016-07-26 03:15:35,,es
22,"RT @pacotruji: Me  quedo con esta señora, para mí,  el mensaje y la imagen del día en #Puertollano  #8M #8marzo #HuelgaFeminista2019 #Huelg…",140,1104079580275576835,2019-03-08 18:00:59,Twitter for Android,0,2619,es,,3420962417,Drusilla's gf♀☀ [D-49],"trash since 2015✨🌙














 ||LG{B}T & veggie||




























   lo estoy intentando porfa confía en mí y mímame",123,386,2,21622,18405,2015-08-13 21:11:44,En el núcleo del Abyss,es
23,"RT @jm_lozadar: En el #8M estas mujeres hace 2 años exactamente, guardaron silencio por casi una semana, a raíz del abuso sexual de Héctor…",139,1104079579776462849,2019-03-08 18:00:59,Twitter for iPhone,0,6,es,,349772177,William Rodriguez,A retweet does not mean endorsing other persons opinions! Advocate of civil rights! 🇵🇷🏳️‍🌈👬Puerto Rico 1ero! 🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷,443,946,18,53093,73238,2011-08-06 17:29:35,Puerto Rico,en
24,RT @eldiegoalonso: Me encuentro almorzando en la plaza Sotomayor  y resulta que @ahoranoticiasAN nos informa que hay graves incidentes debi…,140,1104079579701018624,2019-03-08 18:00:59,Twitter for iPhone,0,96,es,,380713156,M.A.C,"BORN TO BE SNOWBOARDER,EX CADETE ALBO, APASIONADO DEL BALON, PAPA DE EMMA Y CRISTOBAL, ENAMORADO DE MI COMPAÑERA DE VIDA MONICA @pelinmonin, C. CIVIL, L.A CHILE",1364,4661,0,2694,4546,2011-09-27 03:13:27,,es
25,RT @tinabrito1: Gracias! Querido Javier. Así hemos Sido siempre las mujeres! Pero hoy sobre todo somos GUERRERAS y Luchadoras incansables p…,140,1104079579424178178,2019-03-08 18:00:59,Twitter for Android,0,6,es,,308028969,PJavier Lozano Romo,"Agrónomo y Sociologo Rural, por la https://t.co/mWuTG9QudI. - Chapingo./ Ex. FIRA.                      

En la vida hay que ser útil, agradecido y leal, pero no ciego.",2881,3026,21,58653,23209,2011-05-30 18:18:56,Colima,es
26,RT @FonziDolores: Mejor video en lo que va del día. #8M Lloré. 💪🏽💪🏽💪🏽💜 https://t.co/Uzudpmhp6y,94,1104079579222888449,2019-03-08 18:00:59,Twitter for iPhone,0,9501,es,,151099020,Fina 💚,"La esperanza es lo ultimo q perdí. Hagan lo que se les cante las ⚽️⚽️, la vida es una sola. El color de mi corazón. Fan del 10. Bailar y nadar ❤️",84,266,1,4108,4725,2010-06-02 16:05:11,Avellaneda,es
27,"RT @EmiliaCajal: NUNCA van a tener la comodidad de nuestro silencio otra vez!!! 
💜✊🏽
#8M",88,1104079578916708362,2019-03-08 18:00:59,Twitter Web Client,0,1,es,,184235640,valchi,Gracias por tanto amor  @phvalelu,708,477,3,235,24865,2010-08-29 01:35:34,,es
28,"RT @pictoline: Por los derechos conquistados.
Y los que faltan.

#DíaDeLaMujer #InternationalWomensDay #8M https://t.co/YIeBII11A2",130,1104079577264074752,2019-03-08 18:00:58,Twitter for Android,0,1069,es,,922564866803748869,Ricardo de la Parra,"La distinción entre pasado, presente y futuro, es solo una ilusión obstinadamente persistente. Albert Einstein🤓",258,285,1,38755,1186,2017-10-23 20:46:19,"Tapachula, Chiapas",es
29,"RT @sopitas: Tan sólo el año pasado, 3,607 mujeres fueron asesinadas en México. En la calle, en sus casas, por sus novios, por sus amigos.…",139,1104079576983060481,2019-03-08 18:00:58,Twitter for iPhone,0,39,es,,2998706252,milú,psiclinic. 1 9,284,232,0,4354,2949,2015-01-27 20:30:34,,es-MX
30,"RT @CulturaColectiv: ""Yo no deseo que las mujeres tengan poder sobre los hombres, sino sobre ellas mismas"". 

- Mary Wollstonecraft filósof…",140,1104079576966316032,2019-03-08 18:00:58,Twitter for iPhone,0,315,es,,52112395,storm♛,La vie en rose 🌷• I see art everywhere • Blogger. https://t.co/U1gqsWdo3W • Abogada •,8208,2170,127,28912,70585,2009-06-29 16:51:38,Sin city,es
31,"Hoy 8 de marzo, día internacional de la mujer nos sentimos aún más orgullosos de nuestro equipo médico. El 70% de n… https://t.co/6sR9IimLXi",140,1104079576773341184,2019-03-08 18:00:58,Hootsuite Inc.,0,0,es,,2426959064,IOGomez-Ulla,"Más de 35 años de experiencia en el cuidado de la visión, ofreciendo siempre la mejor atención personal y profesional | https://t.co/Gdd0GF8l4O",1103,893,41,1317,2259,2014-04-04 08:57:34,Santiago de Compostela,es
32,RT @PueblaMujeres: Este #8M busca visibilizar la lucha de las mujeres por nuestros derechos y fortalecer la vida pública de las mujeres a t…,140,1104079576282681344,2019-03-08 18:00:58,Twitter for Android,0,1,es,,102260126,Miss V,"Aquí siendo otra. Feminista.
Ahora jefa del departamento de prevención de la violencia del @PueblaMujeres",1247,2301,23,762,10061,2010-01-06 03:37:40,,es
33,"Lograr la igualdad de género requiere la participación de mujeres y hombres, niñas y niños. Es responsabilidad de t… https://t.co/X8s4RAokjR",140,1104079575699591169,2019-03-08 18:00:58,Hootsuite Inc.,0,0,es,,2223446888,Peluquería Aquarell,Peluquería y estética,93,160,0,1,697,2013-11-30 17:18:46,Novo Mesoiro - A Coruña,es
34,En unos minutos empieza la manifestación en #Bilbao #8M #8M2019 https://t.co/9b5wCuzcSp,87,1104079574445580294,2019-03-08 18:00:58,Twitter for Android,0,0,es,,960442649080750080,María Yuste,"Periodismo o eso se intenta 📷🗞️🎙️✨Once Salsa Brava, always Salsa Brava.  Bae💛🌻🦒",311,354,0,10480,5160,2018-02-05 09:19:06,València. Castelló. Bilbo.,es
35,"En @worldvisionEC las mujeres trabajan día a día para transformar la vida de miles de niñas, niños y adolescentes e… https://t.co/LtB4xItSO4",140,1104079573954842624,2019-03-08 18:00:57,Twitter Web Client,0,0,es,,355592224,World Vision Ecuador,Organización humanitaria con identidad cristiana enfocada en la tierna protección y desarrollo de potencial de la niñez y adolescencia ecuatoriana.,4516,37,39,9,4151,2011-08-15 16:03:06,"Quito, Ecuador",es
36,RT @RedZonaComic: @Mundi_Books @SapristiComic @PaniniComicsEsp @ReservoirBooks @Dibbuks @LaCupulaComic @NormaEditorial @Fandogamia @NovenoA…,140,1104079573875154944,2019-03-08 18:00:57,Twitter for Android,0,2,es,,343290193,Ediciones La Cúpula,"Editorial independiente nacida en 1979 y especializada en cómic de autor y novela gráfica, nacional e internacional.",15671,1319,533,13206,20705,2011-07-27 10:16:08,Barcelona,es
37,"RT @AzraVox: Mujeres con clase y clases de mujeres... 
#YoNoParoEl8M #NoEnMiNombre #8M https://t.co/T392F9hWah",110,1104079573409513472,2019-03-08 18:00:57,Twitter Web Client,0,2,es,,1019980685677879297,RosaDos,,1709,2001,1,22669,35616,2018-07-19 16:22:00,"Barcelona, España",es
38,"RT @ALMAObs_esp: El valioso trabajo de las mujeres en ALMA📡 nos enorgullece siempre.
#8M #8M2019 ✨ https://t.co/GbBXbOVNhv",122,1104079573187207170,2019-03-08 18:00:57,Twitter for iPhone,0,62,es,,84172803,Danae,"Me... Persona bastante ociosa que disfruta de las cosas simples de la vida.Tratando de revivir a Lemmy, fotografía, ratgirl-worstplayer. No confiar en nadie.",1612,3655,19,13006,84660,2009-10-21 21:56:01,"San Joaquín, Chile",es
39,"@LectoresRebelds #ViernesdeLibrosInfantiles #DíaDeLaMujer #8m #DiaInternacionalDeLaMujer #lectoresrebeldes

Amigo S… https://t.co/BEcjKlnOCg",140,1104079572713263105,2019-03-08 18:00:57,Twitter Web Client,0,0,es,,1518009882,panchoxpmx,"Aficionado a la Historia de México y compulsivo comprador de libros acerca del s.XIX Mexicano 🙄
Buscando siempre un librero más grande que los libros que tengo",120,245,3,3782,6805,2013-06-15 01:10:21,"Gdl, Mx",es
40,"#8M @revistaanfibia 
paramos porque... https://t.co/bSqwrLhvhg",62,1104079572641943558,2019-03-08 18:00:57,Twitter for Android,0,0,es,,2638982405,aguxi,,256,211,1,1230,1405,2014-06-24 23:04:43,,es
41,"RT @cameoveintidos: Aún falta mucho por lograr, pero hoy es un buen día para reconocer los logros del pasado que fortalecen la lucha del pr…",140,1104079572516122624,2019-03-08 18:00:57,Twitter for Android,0,8,es,,1729912052,Yann,"Coffee, because adulting is hard #LoveCoffee",130,228,4,995,1951,2013-09-04 21:06:45,,es
42,"RT @emekavoces: #8M 
Uno de cada tres puestos de trabajo en Estaciones de Servicio es ocupado por una mujer https://t.co/bZH2MK8sMS",131,1104079571505303552,2019-03-08 18:00:57,Twitter Web App,0,5,es,,362130177,Shelssiann,"Mama de un SOL que se llama Lola y  me  alumbra todos los días de mi vida.♏🦂♏


Lo Mejor esta por venir.......................",67,96,0,11443,5005,2011-08-25 22:16:03,Punta del ESTE,es
43,"RT @pacotruji: Me  quedo con esta señora, para mí,  el mensaje y la imagen del día en #Puertollano  #8M #8marzo #HuelgaFeminista2019 #Huelg…",140,1104079571295580160,2019-03-08 18:00:57,Twitter for Android,0,2619,es,,710507016,Elena,Vivir al margen ofrece una perspectiva única. Pero siempre llega el momento de entrar en escena y ver el mundo desde dentro.📖,330,741,2,2309,1651,2012-07-22 10:50:41,Puertollano,es
44,"RT @Gallato7: #8M #FelizDiaDeLaMujer 

@Fginer se reune con mujeres con diferentes inquietudes y nacionalidades.

Se escucha hoy, se apoya…",139,1104079571002032128,2019-03-08 18:00:57,Twitter for iPhone,0,28,es,,3081684987,Brenda del valle Núñez Sequera,"El cambio sensato está en manos de los ciudadanos, no de los políticos, C's quiere que tu seas parte del cambio https://t.co/asd00NhasJ, afiliada activista",1522,1368,21,48093,45402,2015-03-09 14:50:47,"gran canaria , Las palmas ",es
45,RT @AlfTuitea: Lindo día para recordarte que no votaste un derecho fundamental de las mujeres: La interrupción voluntaria del embarazo. Y n…,140,1104079570750316546,2019-03-08 18:00:57,Twitter Web App,0,108,es,,187322861,liliana pintos 💚💛💜,"Operador de Trazabilidad Ganadera. MGAP
""..Sean capaces de sentir, en su propia mejilla, el golpe dado contra cualquier mejilla en cualquier parte del Mundo..""",309,881,0,6213,6939,2010-09-05 22:31:35,Uruguay,es
