tweets|polarity|tweet_long|id|created_date|source|likes|RTs|language|place|user_id|user_name|user_description|followers|followings|user_lists_member|user_total_favourites_count|user_statuses_count|user_created_account|user_location|user_lang
mucho aguante en|1|78,0|1,1043468062243308e+18|2019-03-09 11:42:51|Twitter for Android|0,0|5,0|es||2847537927,0|koke ∞ ✡|Kaderimiz yazılmıştır, kırmızı iplik bizi birleştirir|5289,0|455,0|4,0|14132,0|45674,0|2014-10-28 01:05:09|Chile|es
en concepcion|0|65,0|1,1043468007969792e+18|2019-03-09 11:42:49|Twitter for iPhone|0,0|29,0|es||354471562,0|Elisa Ber|Con armonía en nuestra nave Tierra transitando el universo con humanidad Arquitecta desde el alma|9131,0|7319,0|96,0|29979,0|383670,0|2011-08-13 19:38:11|CHILE SANTIAGO|es
no son muertes son asesinatos|-1|99,0|1,1043467960657838e+18|2019-03-09 11:42:48|Twitter for Android|0,0|1,0|es||7,013405376060375e+17|Marcos Bru García||5,0|16,0|0,0|2,0|14,0|2016-02-21 09:39:49|Elche, España|es
ahora arrojan bombas de pintura a la parroquia del cordon custodiada por policias|-1|136,0|1,1041547377698939e+18|2019-03-08 22:59:38|Twitter for Android|0,0|10,0|es||1,0898886587469496e+18|Darling Long|Sólo se que no se nada|1089,0|1218,0|0,0|5729,0|3584,0|2019-01-28 14:11:20|Canelones, Uruguay|es
plaza de mayo colmada por el|1|72,0|1,104346783776424e+18|2019-03-09 11:42:45|Twitter for Android|0,0|15,0|es||2494310100,0|juan carlos lugo|Yo si alguien me asalta o roba, no llamo a la policía, llamo a la POESÍA..No DM|1852,0|2760,0|23,0|3121,0|19164,0|2014-05-14 16:13:18|Buenos Aires, Argentina|es
empiezo un hilo de fotos del de ayer en madrid|0|51,0|1,1043467827404186e+18|2019-03-09 11:42:45|Twitter Web Client|0,0|0,0|es||1612817396,0|Ariana (not Grande)|bueno a ver yo antes era castaña|551,0|432,0|4,0|18849,0|18978,0|2013-07-22 13:15:13|Alcalá de Henares, España|es
mani en cordoba ayer|0|83,0|1,1043470053991383e+18|2019-03-09 11:43:38|Instagram|0,0|0,0|es||19969654,0|CGT Andalucia|Confederación General del Trabajo de Andalucía. Más información: comunicacion@cgtandalucia.org http://t.co/8s3vRp061I|3035,0|1759,0|75,0|164,0|7937,0|2009-02-03 13:17:36|Andalucía|es
os presento almeria es para estar orgulloso o no|1|95,0|1,1043002838893568e+18|2019-03-09 08:37:59|Twitter for iPad|0,0|9,0|es||2404912166,0|Lola Romero|Quimica, amante de la literatura, aficionada a la fotografía y al cine. Tu tiempo puede ser limitado, pero tu imaginación no.|77,0|159,0|1,0|3161,0|1077,0|2014-03-22 18:51:27||es
menos mal que nosotras somos las violentas|-1|89,0|1,1042979918322524e+18|2019-03-09 08:28:52|Twitter for Android|0,0|189,0|es||1592135384,0|Sofía||1092,0|376,0|4,0|16804,0|65344,0|2013-07-14 00:19:32||es
el miedo de la mujer a la violencia del hombre es el espejo del miedo del hombre a la mujer sin miedo 🤜🏼💜|-1|130,0|1,1043469573283799e+18|2019-03-09 11:43:27|Twitter for iPhone|0,0|7,0|es||1,0291415515140915e+18|Valentina Mussini|Ig: vale_mussini|113,0|134,0|0,0|588,0|320,0|2018-08-13 23:04:01|San José, Uruguay|en
feminista|0|48,0|1,1043469463770399e+18|2019-03-09 11:43:24|Twitter for Android|0,0|0,0|es||711289094,0|Pilar ABALORIOS|...en la calle, codo a codo, somos mucho más que dos. (M.Benedetti)|947,0|1648,0|29,0|14882,0|48120,0|2012-07-22 21:22:34|Zaragoza, España|es
ahora masiva marcha por las calles de temuco|1|91,0|1,1041555390455644e+18|2019-03-08 23:02:49|Twitter Web App|0,0|4,0|es||1439010001,0|Daniel Adel|"Homosensual | Est. Adm. Pública | Mi amor es del Partido Comunista | Come with me now | #PuertoVaras |"|897,0|1485,0|5,0|2663,0|21558,0|2013-05-18 17:49:11|Puerto Varas, Chile|es
hoxe a tivo que suspender o pola non sei se habera maior medidor de exito|0|135,0|1,104155515804885e+18|2019-03-08 23:02:43|Twitter Web App|0,0|27,0|es||3963101903,0|Suso De Toro||73432,0|1273,0|345,0|103,0|56803,0|2015-10-15 07:17:13|Santiago de Compostela|gl
es un buen dia para recordar esto|1|77,0|1,1040800921232794e+18|2019-03-08 18:03:01|Twitter for Android|0,0|732,0|es||1315974734,0|nlas|suelo ahogarme en un vasito de agua|1230,0|956,0|4,0|4950,0|27387,0|2013-03-30 07:39:00|Argentina|es
ayer fuimos afluente de un rio de malvas|0|78,0|1,1043469268735263e+18|2019-03-09 11:43:19|Twitter for Android|1,0|0,0|es||313443854,0|Αλήθεια|Filóloga clásica|335,0|304,0|5,0|3303,0|1830,0|2011-06-08 17:24:18|Murcia|es
venga vox hasta luego 🙋🏻‍♀ 📸👉🏻 de marzo del madrid|-1|||||||||||||||||||
estaba deseando ver alguna imagen de las companeras sorianas|1|117,0|1,1043471375491809e+18|2019-03-09 11:44:10|Twitter for Android|0,0|0,0|es||209674245,0|Paula 🤺|niiiiiños, futuroooo futurooo|65,0|180,0|0,0|242,0|742,0|2010-10-29 17:30:14|Colmenarejo, España|es
yo sabia que a los violadores los cuida la policia y la justicia ✊|-1|117,0|1,1043471284391567e+18|2019-03-09 11:44:07|Twitter for Android|0,0|53,0|es||768981828,0|M. Eugenia Horacio ♒|🌊❤️🌅|160,0|188,0|0,0|896,0|2134,0|2012-08-20 06:42:21|Pto Madryn, Chubut|es
sabes que estas venciendo cuando tus enemigos se asustan y tu les marcas la agenda vamos 💪🏾💪🏾💪🏾🔥🙅🏾‍♀|-1|||||||||||||||||||
ni un paso atras|-1|56,0|1,1041016632148337e+18|2019-03-08 19:28:44|Twitter for iPad|0,0|10,0|es||7,873032558607073e+17|R.maria||873,0|1023,0|3,0|74415,0|83959,0|2016-10-15 14:44:58||ca
es un buen momento para re-cordar esto|1|||||||||||||||||||
arriba las que luchan tlm celica gomez|1|137,0|1,1043471135913206e+18|2019-03-09 11:44:04|Twitter for Android|0,0|2,0|es||177620324,0|CaperucitaRoja|Militante de @LaCorriente_16 y @TLMCelicaGomez Tengo la sangre roja y el corazón a la izquierda ☭Ψ🇺🇾|262,0|152,0|2,0|4347,0|9558,0|2010-08-12 16:41:45||es
ayer se quedo un madrid precioso fue muy emocionante 💜|1|128,0|1,1043471122239857e+18|2019-03-09 11:44:03|Twitter for iPhone|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='206c436ce43a43a3', url='https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', place_type='city', name='Madrid', full_name='Madrid, Spain', country_code='ES', country='Spain', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[-3.8890049, 40.3120713], [-3.5180102, 40.3120713], [-3.5180102, 40.6435181], [-3.8890049, 40.6435181]]]), attributes={})|210401285,0|Cris.|Viajes, música 🎶 y festivales. 🤘🏼😎  Trabajando y disfrutando en Movistar+ #0|643,0|2069,0|15,0|7001,0|4895,0|2010-10-31 10:38:53|Madrid|es
llore al verla esto se va a acabar por ti por mi y por todas 💜|-1|131,0|1,1042943432701215e+18|2019-03-09 08:14:22|Twitter for Android|0,0|606,0|es||8,482687886677484e+17|Saaan||55,0|76,0|0,0|1289,0|1359,0|2017-04-01 20:20:14|Madrid, Comunidad de Madrid|es
♀ la comision denuncia la desigualdad en todos los campos|-1|96,0|1,1043470966168617e+18|2019-03-09 11:44:00|TweetDeck|0,0|0,0|es||550863323,0|Diari de Terrassa|Twitter oficial del @DiarideTerrassa. Toda la actualidad de #Terrassa y comarca|9134,0|50,0|188,0|762,0|43498,0|2012-04-11 10:09:38|Terrassa, Barcelona|es
que puta amravilla es esta joder|1|74,0|1,1043470958032855e+18|2019-03-09 11:44:00|Twitter for Android|0,0|10,0|es||702964285,0|🥀|ART🎨|874,0|803,0|4,0|9429,0|37724,0|2012-07-18 12:24:19|Madrid.|es
ni mi vida ni mi cuerpo ni mi forma de follar se arrodillan ante tu sistema patriarcal 💪🏼💥💜|-1|||||||||||||||||||
ni una ni dos ni tres|-1|79,0|1,1040904112603587e+18|2019-03-08 18:44:01|Twitter for Android|0,0|91,0|es||1241117366,0|mjq|Licenciada en Administración y Dirección de Empresas|36,0|108,0|0,0|813,0|533,0|2013-03-04 11:14:55||es
valladolid sale masivamente a la calle para reivindicar el|1|105,0|1,1043033117364429e+18|2019-03-09 08:50:01|Twitter for Android|0,0|66,0|es||868338685,0|《 Henar 》|Si te quieren apagar es porque brillas.|435,0|238,0|3,0|18935,0|44204,0|2012-10-08 17:07:56||es
no somos una ni somos cien pinche gobierno cuentanos bien|-1|103,0|1,1043470447669903e+18|2019-03-09 11:43:47|Twitter for Android|0,0|31,0|es||1045949472,0|NaleeCervera💜|•¿Como no va a estar bonito el cielo? Si mi abuelo esta alli arriba..IX•XI•XLI👴🏻👼🏻 •XV•VI•MMXIV 💙 •🐈Nevado&Beto🐕|490,0|115,0|18,0|13063,0|140076,0|2012-12-29 20:53:48|Abuelo donde estes te quiero💕|es
en el ims el del personal somos mujeres|0|||||||||||||||||||
a ninguna mujer mas ❤|1|51,0|1,1043470412773335e+18|2019-03-09 11:43:47|Twitter for iPhone|0,0|0,0|es|Place(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, id='f3e29c4c744f3625', url='https://api.twitter.com/1.1/geo/id/f3e29c4c744f3625.json', place_type='admin', name='Barcelona', full_name='Barcelona, Cataluña', country_code='ES', country='Spain', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020710F7C7B8>, type='Polygon', coordinates=[[[1.3606178, 41.1927266], [2.7779504, 41.1927266], [2.7779504, 42.3234491], [1.3606178, 42.3234491]]]), attributes={})|1310223536,0|Pol Corredoira|Hablo en @OndaCero_Cat @radiocornella @UABradio @7deRadio @sants3radio y Hit Radio. Antes en @RAC1 @AEMET_Esp y @SERCatalunya. Speaker y actor. A veces, duermo.|954,0|1315,0|11,0|29673,0|5206,0|2013-03-28 11:06:08|L'Hospitalet de Llobregat|es
tambien es nuestra huelga|0|80,0|1,1043472551868293e+18|2019-03-09 11:44:38|Twitter for Android|0,0|2,0|es||7,16976610755416e+17|Lourdes Barón|Abogada, aficionada a la danza y demás artisteo en ratitos libres. Siempre luchando por la equidad, la justicia y los derechos.|144,0|118,0|2,0|286,0|151,0|2016-04-04 13:11:59||es
lo unico que queremos es transitar sin miedo 💪🏿💪🏿|1|120,0|1,1043472549477458e+18|2019-03-09 11:44:38|Twitter for Android|0,0|25,0|es||357584134,0|alterEg@09|becoming a better me|67,0|234,0|1,0|11063,0|4135,0|2011-08-18 16:01:11||es
orgullo de marchar con las trabajadoras inmigrantes en la cabecera de 🥖🌹✊|1|129,0|1,1040859981730693e+18|2019-03-08 18:26:29|Twitter for Android|0,0|4,0|es||1,102049521037656e+18|Gustavo Javier|Estudiante de Historia. Universidad Nacional de Luján. 22 años. Militante independiente con tendencia a la derecha y el liberalismo 💛 apoyo la causa pro vida💙|16,0|118,0|1,0|137,0|284,0|2019-03-03 03:34:15|General Rodríguez|es
lleno total en plaza italia|1|109,0|1,1041547158630892e+18|2019-03-08 22:59:33|Twitter for Android|0,0|233,0|es||2186863394,0|Jen Schnake|Nueva constitución para Chile!!! Ni perdón ni olvido!!! No + AFP!!! Fuera los corruptos!!! Indignada!!! #TodosContraElGuiñaDurante4Años #NoEsMiPresidente|1386,0|1933,0|5,0|20077,0|5454,0|2013-11-10 18:18:32|La Araucanía, Chile|es
por ti por mi por todas las companeras|1|116,0|1,10434720853359e+18|2019-03-09 11:44:26|Twitter for iPhone|0,0|47,0|es||71180037,0|Gio®|Bah!!! Sólo quería su Chevy del 57....|438,0|1042,0|0,0|298,0|6030,0|2009-09-03 05:20:35|Chile|es
que emocionante y que suerte de poder ver esto|1|87,0|1,104154582182228e+18|2019-03-08 22:59:01|Twitter for Android|0,0|32,0|es||7,549001773795942e+17|Paula Pérez 👑|A L A S 🕊️|144,0|236,0|0,0|15069,0|3373,0|2016-07-18 04:46:42||es
y luego direis que somos cinco o seis ✊💜|0|86,0|1,1043472057989775e+18|2019-03-09 11:44:26|Twitter for Android|0,0|1,0|es||351720865,0|Javilón|Racing Mechanic./ Mecánico de competición. Seguidor del Rayo Vallecano.|286,0|1063,0|1,0|17585,0|4557,0|2011-08-09 17:08:45|Barcelona, España|es
la mas rifada de la marcha|1|78,0|1,1043471864840028e+18|2019-03-09 11:44:21|Twitter for iPhone|0,0|29,0|es||561653007,0|Angelina del Valle|Abogada, Feminista y en pro de los derechos humanos.|28,0|71,0|0,0|90,0|1838,0|2012-04-24 00:00:41||es
ni os imaginais lo bonita que ha estado barcelona hoy|1|97,0|1,1043471854985175e+18|2019-03-09 11:44:21|Twitter for Android|0,0|7,0|es||2172542712,0|12🏐|En mis ojos enero pero en el alma verano FCB  R.evolucion  A.ctitud  P.oesía   ♀|1247,0|1153,0|18,0|50475,0|5036,0|2013-11-03 17:47:47|Maçanet, Asturias|es
esto es el del|0|86,0|1,1043471794544763e+18|2019-03-09 11:44:20|Twitter for Android|0,0|0,0|es||1,0655696817282621e+18|Taksón-Select-Road|Libérrima libertad de expresión y libertad de discurso, y que cada uno escoja si escuchar o no un determinado discurso; o son libérrimas o no serán nada.|105,0|59,0|0,0|14886,0|5958,0|2018-11-22 11:36:24|España, Europa.|es
golazo de por toda la escuadra para adelantar a las visitantes|1|129,0|1,1043471734147318e+18|2019-03-09 11:44:18|Twitter for Android|0,0|0,0|es||263616317,0|Dxt Telemadrid|Twitter oficial de Hora Deportiva de @informativosTM de Telemadrid.|1966,0|119,0|33,0|312,0|22821,0|2011-03-10 11:45:15|España|es
👏 brutal el en ♀|1|89,0|1,1043471728904643e+18|2019-03-09 11:44:18|Twitter for Android|0,0|33,0|es||8,888734187241923e+17|Agustín González|"Apasionado de la literatura y de la historia. ""La lucha contra el poder es la lucha de la memoria contra el olvido"" Milan Kundera"|4137,0|4101,0|7,0|25974,0|10113,0|2017-07-22 21:28:32||es
con mis hijas en su dia nuestro dia madrid ahora|0|79,0|1,1041002365391217e+18|2019-03-08 19:23:04|Twitter for Android|1,0|0,0|es||345831392,0|Miguel A. Rodríguez|Periodista y trabajador humanitario. Enamorado platónicamente de R. Kapuscinski y de Rosa Mª Calaf. El primero está muerto. Marodriguez.1971@gmail.com|41982,0|2969,0|918,0|57353,0|39922,0|2011-07-31 07:23:49|Madrid. España|es
somos locas con la regla|-1|107,0|1,1042941825947116e+18|2019-03-09 08:13:44|Twitter for iPhone|0,0|16,0|es||264773322,0|Nuria Prieto.|Los que se ríen de sí mismos, siempre en mi equipo.|833,0|473,0|6,0|9959,0|21582,0|2011-03-12 12:46:15|Alicante, España|es
me pasa esta foto ana orantes no te olvidamos|1|106,0|1,1041546045211197e+18|2019-03-08 22:59:06|Twitter for Android|0,0|183,0|es||1304683646,0|aishaa|will you let it die or let it grow🌹|1590,0|1692,0|5,0|15149,0|58589,0|2013-03-26 16:08:58|tenerife|es
ayer en las manifestaciones se me ponia el vello de punta gracias x tanto hermanas|1|92,0|1,1043473611768914e+18|2019-03-09 11:45:03|Twitter Web Client|0,0|0,0|es||8,202454705430241e+17|silvia 🌈 ♀️|mosquita muerta ñññ|482,0|295,0|0,0|8935,0|3579,0|2017-01-14 12:25:34||es
sevilla sera la tumba del machismo 💜💪🏻|-1|83,0|1,104347357540438e+18|2019-03-09 11:45:02|Twitter for iPhone|0,0|1,0|es||379954952,0|Maria Barriach ✌|Welcome to wonderland⚡️ 🇵🇹 Lisboa 🇵🇹✈️|424,0|1055,0|3,0|1232,0|11067,0|2011-09-25 20:50:11|Just have fun☀️|es
latinoamericanas exigen buen trato igualdad y aborto libre|1|138,0|1,1043473488204759e+18|2019-03-09 11:45:00|TweetDeck|0,0|0,0|es||34641036,0|el Nuevo Herald|El Nuevo Herald es el diario hispano de Miami y el Sur de la Florida.|442359,0|689,0|4025,0|1297,0|213528,0|2009-04-23 15:29:43|Miami, Florida|en
ellas marcharon en todo chile y fijan un hito en el|1|118,0|1,1042940516275773e+18|2019-03-09 08:13:13|Twitter for Android|0,0|47,0|es||1149034699,0|carmen lampaya||47,0|104,0|2,0|621,0|2366,0|2013-02-04 20:43:06||es
no nos van a callar ni ahora ni nunca 💜|-1|86,0|1,1041108232057283e+18|2019-03-08 20:05:08|Twitter for iPhone|0,0|19,0|es||2889444917,0|Mar Taparra|Ciencias Políticas UGR salud y república|22703,0|742,0|143,0|51731,0|72929,0|2014-11-23 17:29:57|Mallorca/Granada|es
quiero crer que lo de ayer fue un ensayo para la huelga indefinida|-1|||||||||||||||||||
sodes incribles sen palabras 💜|1|81,0|1,1043473102244823e+18|2019-03-09 11:44:51|Twitter for Android|0,0|7,0|es||7,549001773795942e+17|Paula Pérez 👑|A L A S 🕊️|144,0|235,0|0,0|15098,0|3386,0|2016-07-18 04:46:42||es
son grande cabras abajo el patriarcado y arriba las feministas💚💜|1|122,0|1,1043472891020247e+18|2019-03-09 11:44:46|Twitter for Android|0,0|1,0|es||2988798814,0|Indiana Jone||139,0|642,0|0,0|6136,0|4480,0|2015-01-21 03:32:13||es
la peor version del|-1|90,0|1,1043472845344113e+18|2019-03-09 11:44:45|Twitter for Android|0,0|38,0|es||1259063917,0|Isabel Arce Garcia|Me encantan los animales y dedico parte de mi tiempo en ayudarles...soy antitaurina y me siento orgullosa de serlo, NO AL MALTRATO ANIMAL|174,0|377,0|1,0|5567,0|10405,0|2013-03-11 09:48:49|Madrid|es
y gritar por las calladas por las que aun no tienen alas las que ya no volaran 💜|-1|127,0|1,104082243524481e+18|2019-03-08 18:11:34|Twitter for Android|0,0|283,0|es||3134620911,0|Eliana Torres💋|Estoy entre las risas y los llantos ¡no espanto! Solo soy una mala hierba que nacio en campo santo👑... instagram: Elianatorres03|51,0|101,0|0,0|1880,0|1909,0|2015-04-04 18:19:58||es
mujeres en toman las calles de cuevas de almanzora este ✊💜|1|125,0|1,1043475208625111e+18|2019-03-09 11:45:41|Twitter for Android|0,0|5,0|es||536727489,0|Salv.|Nulla politica sine ethica|436,0|247,0|0,0|18274,0|20506,0|2012-03-25 21:00:55|Águilas, pueblo de artistas|es
futura mujer radical 💜|1|56,0|1,1043475184172278e+18|2019-03-09 11:45:40|Instagram|0,0|0,0|es||83901978,0|Zwynthiax|Casi 24. Carapanceta profesional.|157,0|792,0|3,0|5874,0|11217,0|2009-10-20 18:50:07|A Coruña - Cidade de Cristal|es
tambien es un dia para recordar que hoy luchamos por todas y no solo las feministas blancas cis de clase media ✊💜|1|131,0|1,1041135422848901e+18|2019-03-08 20:15:56|Twitter for Android|0,0|127,0|es||7,384998679668531e+17|meismybody|Just me Quotes... Reader Dreamer …|67,0|453,0|0,0|62,0|701,0|2016-06-02 22:37:44||en
la ola de es imparable que no pare hoy tambien es seguimos 💜|1|126,0|1,1043475043243459e+18|2019-03-09 11:45:37|Twitter for Android|0,0|0,0|es||17804233,0|Extremadura PSOE|PSOE, política, open government, Extremadura|11518,0|1886,0|219,0|15453,0|40346,0|2008-12-02 09:41:58|Mérida, España|es
somos el morado que le falta a la bandera 💜|0|47,0|1,1043474769690952e+18|2019-03-09 11:45:30|Twitter for Android|0,0|0,0|es||2890853356,0|Claudia|Muy mía|826,0|891,0|4,0|20191,0|10330,0|2014-11-24 14:24:08|Madrid|es
estamos estupenda iniciativa para recuperarnos da amnesia e olvido das mulleres que nos precederon|1|136,0|1,1043474762560635e+18|2019-03-09 11:45:30|Twitter for iPhone|0,0|0,0|es||59895867,0|Begoña Graña Suárez|Especialista en Oncoloxia Médica do Servicio Galego de Saúde (SERGAS) // Medical Oncologist of Galician Public Health System MD PhD|509,0|735,0|19,0|7211,0|2672,0|2009-07-24 21:41:00||en
muy proud de que ayer una nina de anos se inventase una rima y acabo toda la mani gritandola soy chica lista y soy feminista|1|132,0|1,1043474653088686e+18|2019-03-09 11:45:28|Twitter for Android|0,0|0,0|es||1745301614,0|inhum•ana|El infierno existe y está en mi cabeza. -Spinelli|413,0|372,0|0,0|7000,0|11131,0|2013-09-07 10:50:11|charro|es
sin trucar ninguna foto manifestacion de vigo hoy|1|107,0|1,10417298864205e+18|2019-03-09 00:12:09|Twitter for Android|0,0|12,0|es||1,0111786067336888e+18|F R A N|❤💛💜 Looking for freedom ❤💛💜|113,0|300,0|0,0|1501,0|7220,0|2018-06-25 09:25:41|España REPUBLICANA|es
si las mujeres bajan los brazos el cielo se cae♀💜 💜|-1|104,0|1,1043474537032294e+18|2019-03-09 11:45:25|Twitter for Android|0,0|8,0|es||776041902,0|Caos de felicitat. ☪|Twenty. Viure per riure.|474,0|329,0|0,0|1229,0|3476,0|2012-08-23 14:10:26|Felanitx, España|es
lo clandestino no es la salida aborto y liberacion para las pibas de la argentina 💜💚✊|-1|132,0|1,1043474518284329e+18|2019-03-09 11:45:24|Twitter for Android|0,0|59,0|es||1,0725030488686428e+18|Albetaa|te como el boquino|78,0|237,0|0,0|42413,0|5206,0|2018-12-11 14:47:07||en
una multitud marcho en rio cuarto por el publicado por telediario digital|1|129,0|1,104347446820393e+18|2019-03-09 11:45:23|Autoposttd|0,0|0,0|es||151084305,0|Telediario Digital|Noticias e información de Río Cuarto y la región. Un espacio para compartir opiniones.|14343,0|301,0|64,0|86,0|50830,0|2010-06-02 15:23:13|Río Cuarto - Córdoba|es
vigo sale a la calle|0|66,0|1,1043001269385011e+18|2019-03-09 08:37:21|Twitter for Android|0,0|24,0|es||534637394,0|Dara T. ⨺|Babbles about fictional characters, concerts or travels. Vegan, reader & Ravenclaw / Chester Forever 💔|300,0|246,0|15,0|666,0|53654,0|2012-03-23 19:15:01|Valhalla. But also Galicia.|es
